speaker_prompt_audio_filename,speaker_prompt_text_transcription,content_to_synthesize,output_audio_filename
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0197.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0078.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0319.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0236.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0070.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0009.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0064.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0177.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0198.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,嗯……我早上，早上……那個，出去。買，買那個東西。袋子，袋子不見，後來又有。我要說什麼，嗯……菜，還是飯。那個人很多，很多。回來，回來以後……我忘了。,tw_md_cdr3_0022.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0050.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0013.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0127.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0043.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0262.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,我早上，嗯……早上有出去，去那個地方，買東西。買菜，還是買飯，我有點忘記。那個袋子，袋子我一直找，後來又在桌上。然後我好像有搭公車，可是又好像沒有，反正就是去那邊。,tw_md_cdr2_0024.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0306.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0332.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0129.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0002.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0289.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0061.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0007.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0125.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0094.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0212.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0109.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0192.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0083.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0038.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0082.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0243.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0278.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0086.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0009.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0296.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0186.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0108.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,嗯……我早上，早上……那個，出去。買，買那個東西。袋子，袋子不見，後來又有。我要說什麼，嗯……菜，還是飯。那個人很多，很多。回來，回來以後……我忘了。,tw_md_cdr3_0045.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0041.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0193.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0102.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0192.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0228.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0001.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0020.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0043.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,嗯……我早上，早上……那個，出去。買，買那個東西。袋子，袋子不見，後來又有。我要說什麼，嗯……菜，還是飯。那個人很多，很多。回來，回來以後……我忘了。,tw_md_cdr3_0024.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0133.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0067.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0169.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0112.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0144.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0275.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,嗯……我早上，早上……那個，出去。買，買那個東西。袋子，袋子不見，後來又有。我要說什麼，嗯……菜，還是飯。那個人很多，很多。回來，回來以後……我忘了。,tw_md_cdr3_0016.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0254.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0090.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0320.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0006.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0158.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0024.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0174.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0156.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0012.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0004.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0028.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0316.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0205.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0063.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0227.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0089.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,嗯……我早上，早上……那個，出去。買，買那個東西。袋子，袋子不見，後來又有。我要說什麼，嗯……菜，還是飯。那個人很多，很多。回來，回來以後……我忘了。,tw_md_cdr3_0036.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0066.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0134.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0166.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0146.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0030.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0210.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,嗯……我早上，早上……那個，出去。買，買那個東西。袋子，袋子不見，後來又有。我要說什麼，嗯……菜，還是飯。那個人很多，很多。回來，回來以後……我忘了。,tw_md_cdr3_0043.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0160.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0203.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0149.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0138.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,我早上，嗯……早上有出去，去那個地方，買東西。買菜，還是買飯，我有點忘記。那個袋子，袋子我一直找，後來又在桌上。然後我好像有搭公車，可是又好像沒有，反正就是去那邊。,tw_md_cdr2_0082.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,我早上，嗯……早上有出去，去那個地方，買東西。買菜，還是買飯，我有點忘記。那個袋子，袋子我一直找，後來又在桌上。然後我好像有搭公車，可是又好像沒有，反正就是去那邊。,tw_md_cdr2_0002.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,我早上，嗯……早上有出去，去那個地方，買東西。買菜，還是買飯，我有點忘記。那個袋子，袋子我一直找，後來又在桌上。然後我好像有搭公車，可是又好像沒有，反正就是去那邊。,tw_md_cdr2_0016.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,我早上，嗯……早上有出去，去那個地方，買東西。買菜，還是買飯，我有點忘記。那個袋子，袋子我一直找，後來又在桌上。然後我好像有搭公車，可是又好像沒有，反正就是去那邊。,tw_md_cdr2_0054.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,我早上，嗯……早上有出去，去那個地方，買東西。買菜，還是買飯，我有點忘記。那個袋子，袋子我一直找，後來又在桌上。然後我好像有搭公車，可是又好像沒有，反正就是去那邊。,tw_md_cdr2_0041.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0098.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0204.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0178.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0169.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0164.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0293.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0091.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0096.wav
